"","subject","task","block","display","screen","rt","response","correct","correctResponse","T1.pie","T1.reward","T1.fractalInfo","T1.fractalOut","trial"
"788","6",1,"H","T1Trial","Outcome","402.3","left",1,"left","pie1.png",1,"f2.png","f5.png",68
"789","6",1,"H","T1Trial","Outcome","521.7","right",1,"right","pie23.png",0,"f0.png","f0.png",69
"790","6",1,"H","T1Trial","Outcome","1999.801","",0,"right","pie13.png",0,"f3.png","f4.png",70
"791","6",1,"H","T1Trial","Outcome","527.7","right",1,"right","pie13.png",0,"f3.png","f4.png",71
"792","6",1,"H","T1Trial","Outcome","598.7","left",1,"left","pie1.png",1,"f2.png","f5.png",72
"793","6",1,"L","T1Trial","Outcome","580.8999999","right",1,"right","pie23.png",0,"f0.png","f0.png",73
"794","6",1,"L","T1Trial","Outcome","553.0999999","left",1,"left","pie13.png",0,"f1.png","f4.png",74
"795","6",1,"L","T1Trial","Outcome","504.4000001","right",1,"right","pie23.png",0,"f0.png","f0.png",75
"796","6",1,"L","T1Trial","Outcome","515.4000001","left",1,"left","pie13.png",0,"f1.png","f4.png",76
"797","6",1,"L","T1Trial","Outcome","509.0999999","right",1,"right","pie23.png",0,"f0.png","f0.png",77
"798","6",1,"L","T1Trial","Outcome","380.1000001","left",1,"left","pie0.png",0,"f0.png","f6.png",78
"799","6",1,"L","T1Trial","Outcome","549.8000002","right",1,"right","pie0.png",0,"f0.png","f6.png",79
"800","6",1,"L","T1Trial","Outcome","555.2","right",1,"right","pie0.png",0,"f0.png","f6.png",80
"801","6",1,"L","T1Trial","Outcome","638.4000001","left",1,"left","pie0.png",0,"f0.png","f6.png",81
"802","6",1,"L","T1Trial","Outcome","687.6000001","left",1,"left","pie13.png",1,"f1.png","f7.png",82
"803","6",1,"L","T1Trial","Outcome","473.4000001","right",1,"right","pie13.png",0,"f1.png","f4.png",83
"804","6",1,"L","T1Trial","Outcome","549.2","left",1,"left","pie13.png",0,"f1.png","f4.png",84
"805","6",1,"L","T1Trial","Outcome","621","right",1,"right","pie0.png",0,"f0.png","f6.png",85
"806","6",1,"L","T1Trial","Outcome","489.8","right",1,"right","pie13.png",0,"f1.png","f4.png",86
"807","6",1,"L","T1Trial","Outcome","665.8000002","right",1,"right","pie0.png",0,"f0.png","f6.png",87
"808","6",1,"L","T1Trial","Outcome","636.5","right",1,"right","pie0.png",0,"f0.png","f6.png",88
"809","6",1,"L","T1Trial","Outcome","579.2","left",1,"left","pie13.png",1,"f1.png","f7.png",89
"810","6",1,"L","T1Trial","Outcome","514","left",1,"left","pie13.png",0,"f1.png","f4.png",90
"811","6",1,"L","T1Trial","Outcome","522.8","left",1,"left","pie0.png",0,"f0.png","f6.png",91
"812","6",1,"L","T1Trial","Outcome","749.1000001","right",1,"right","pie23.png",1,"f0.png","f0.png",92
"813","6",1,"L","T1Trial","Outcome","682.1000001","right",1,"right","pie0.png",0,"f0.png","f6.png",93
"814","6",1,"L","T1Trial","Outcome","420.2","left",1,"left","pie13.png",0,"f1.png","f4.png",94
"815","6",1,"L","T1Trial","Outcome","538.9000001","left",1,"left","pie23.png",1,"f0.png","f0.png",95
"816","6",1,"L","T1Trial","Outcome","458.5999999","left",1,"left","pie0.png",0,"f0.png","f6.png",96
"817","6",1,"L","T1Trial","Outcome","428.2","left",1,"left","pie0.png",0,"f0.png","f6.png",97
"818","6",1,"L","T1Trial","Outcome","426.2","left",1,"left","pie13.png",0,"f1.png","f4.png",98
"819","6",1,"L","T1Trial","Outcome","564.9000001","right",1,"right","pie0.png",0,"f0.png","f6.png",99
"820","6",1,"L","T1Trial","Outcome","547.9000001","left",1,"left","pie23.png",1,"f0.png","f0.png",100
"821","6",1,"L","T1Trial","Outcome","513.3999999","left",1,"left","pie23.png",1,"f0.png","f0.png",101
"822","6",1,"L","T1Trial","Outcome","500.5","right",1,"right","pie23.png",1,"f0.png","f0.png",102
"823","6",1,"L","T1Trial","Outcome","734.3000002","left",1,"left","pie13.png",0,"f1.png","f4.png",103
"824","6",1,"L","T1Trial","Outcome","535.7","right",1,"right","pie0.png",0,"f0.png","f6.png",104
"825","6",1,"L","T1Trial","Outcome","925.3000002","left",1,"left","pie23.png",1,"f0.png","f0.png",105
"826","6",1,"L","T1Trial","Outcome","469.1000001","left",1,"left","pie23.png",0,"f0.png","f0.png",106
"827","6",1,"L","T1Trial","Outcome","1913.4","left",1,"left","pie23.png",1,"f0.png","f0.png",107
"828","6",1,"L","T1Trial","Outcome","360.5","left",1,"left","pie0.png",0,"f0.png","f6.png",108
"829","6",1,"L","T1Trial","Outcome","443.5999999","left",1,"left","pie23.png",1,"f0.png","f0.png",109
"830","6",1,"L","T1Trial","Outcome","534.5999999","right",1,"right","pie0.png",0,"f0.png","f6.png",110
"831","6",1,"L","T1Trial","Outcome","631.3","left",1,"left","pie0.png",0,"f0.png","f6.png",111
"832","6",1,"L","T1Trial","Outcome","520.1000001","right",1,"right","pie0.png",0,"f0.png","f6.png",112
"833","6",1,"L","T1Trial","Outcome","450.7","right",1,"right","pie13.png",0,"f1.png","f4.png",113
"834","6",1,"L","T1Trial","Outcome","724.0999999","right",1,"right","pie13.png",1,"f1.png","f7.png",114
"835","6",1,"L","T1Trial","Outcome","492.2","left",1,"left","pie13.png",0,"f1.png","f4.png",115
"836","6",1,"L","T1Trial","Outcome","628.2","right",1,"right","pie23.png",1,"f0.png","f0.png",116
"837","6",1,"L","T1Trial","Outcome","549.5999999","left",1,"left","pie13.png",0,"f1.png","f4.png",117
"838","6",1,"L","T1Trial","Outcome","471.3","right",1,"right","pie23.png",0,"f0.png","f0.png",118
"839","6",1,"L","T1Trial","Outcome","521.7","left",1,"left","pie13.png",0,"f1.png","f4.png",119
"840","6",1,"L","T1Trial","Outcome","546.2","left",1,"left","pie13.png",0,"f1.png","f4.png",120
"841","6",1,"L","T1Trial","Outcome","514.6000001","left",1,"left","pie0.png",0,"f0.png","f6.png",121
"842","6",1,"L","T1Trial","Outcome","564.5999999","left",1,"left","pie13.png",1,"f1.png","f7.png",122
"843","6",1,"L","T1Trial","Outcome","581.2","left",1,"left","pie0.png",0,"f0.png","f6.png",123
"844","6",1,"L","T1Trial","Outcome","521.2","right",1,"right","pie13.png",0,"f1.png","f4.png",124
"845","6",1,"L","T1Trial","Outcome","566.3000002","right",1,"right","pie13.png",1,"f1.png","f7.png",125
"846","6",1,"L","T1Trial","Outcome","741.8","right",1,"right","pie23.png",1,"f0.png","f0.png",126
"847","6",1,"L","T1Trial","Outcome","552.8","left",1,"left","pie23.png",1,"f0.png","f0.png",127
"848","6",1,"L","T1Trial","Outcome","933.8999999","right",1,"right","pie23.png",1,"f0.png","f0.png",128
"849","6",1,"L","T1Trial","Outcome","662.4000001","right",1,"right","pie13.png",1,"f1.png","f7.png",129
"850","6",1,"L","T1Trial","Outcome","483","right",1,"right","pie23.png",0,"f0.png","f0.png",130
"851","6",1,"L","T1Trial","Outcome","417.8","left",1,"left","pie23.png",0,"f0.png","f0.png",131
"852","6",1,"L","T1Trial","Outcome","567.4000001","right",1,"right","pie23.png",1,"f0.png","f0.png",132
"853","6",1,"L","T1Trial","Outcome","432.7","left",1,"left","pie23.png",1,"f0.png","f0.png",133
"854","6",1,"L","T1Trial","Outcome","517.2","left",1,"left","pie0.png",0,"f0.png","f6.png",134
"855","6",1,"L","T1Trial","Outcome","710.8","left",1,"left","pie23.png",1,"f0.png","f0.png",135
"856","6",1,"L","T1Trial","Outcome","537","right",1,"right","pie23.png",0,"f0.png","f0.png",136
"857","6",1,"L","T1Trial","Outcome","436.2","left",1,"left","pie13.png",1,"f1.png","f7.png",137
"858","6",1,"L","T1Trial","Outcome","517.1000001","left",1,"left","pie13.png",1,"f1.png","f7.png",138
"859","6",1,"L","T1Trial","Outcome","1212.5","left",1,"left","pie23.png",1,"f0.png","f0.png",139
"860","6",1,"L","T1Trial","Outcome","773.0999999","right",1,"right","pie0.png",0,"f0.png","f6.png",140
"861","6",1,"L","T1Trial","Outcome","972.9000001","right",1,"right","pie0.png",0,"f0.png","f6.png",141
"862","6",1,"L","T1Trial","Outcome","450.3999999","right",1,"right","pie0.png",0,"f0.png","f6.png",142
"863","6",1,"L","T1Trial","Outcome","545.7","left",1,"left","pie0.png",0,"f0.png","f6.png",143
"864","6",1,"L","T1Trial","Outcome","435.8999999","left",1,"left","pie13.png",0,"f1.png","f4.png",144
"865","7",1,"L","T1Trial","Outcome","632","left",1,"left","pie0.png",0,"f0.png","f5.png",1
"866","7",1,"L","T1Trial","Outcome","517","right",1,"right","pie13.png",0,"f3.png","f7.png",2
"867","7",1,"L","T1Trial","Outcome","895","left",1,"left","pie13.png",0,"f3.png","f7.png",3
"868","7",1,"L","T1Trial","Outcome","657","right",1,"right","pie23.png",0,"f0.png","f0.png",4
"869","7",1,"L","T1Trial","Outcome","847","right",1,"right","pie13.png",0,"f3.png","f7.png",5
"870","7",1,"L","T1Trial","Outcome","836","right",1,"right","pie23.png",1,"f0.png","f0.png",6
"871","7",1,"L","T1Trial","Outcome","847","right",1,"right","pie0.png",0,"f0.png","f5.png",7
"872","7",1,"L","T1Trial","Outcome","760","right",1,"right","pie13.png",0,"f3.png","f7.png",8
"873","7",1,"L","T1Trial","Outcome","971","left",1,"left","pie0.png",0,"f0.png","f5.png",9
"874","7",1,"L","T1Trial","Outcome","642","left",1,"left","pie13.png",0,"f3.png","f7.png",10
"875","7",1,"L","T1Trial","Outcome","670","left",1,"left","pie0.png",0,"f0.png","f5.png",11
"876","7",1,"L","T1Trial","Outcome","898","left",1,"left","pie13.png",1,"f3.png","f4.png",12
"877","7",1,"L","T1Trial","Outcome","843","left",1,"left","pie23.png",1,"f0.png","f0.png",13
"878","7",1,"L","T1Trial","Outcome","868","right",1,"right","pie0.png",0,"f0.png","f5.png",14
"879","7",1,"L","T1Trial","Outcome","616","left",1,"left","pie23.png",0,"f0.png","f0.png",15
"880","7",1,"L","T1Trial","Outcome","746","left",1,"left","pie13.png",0,"f3.png","f7.png",16
"881","7",1,"L","T1Trial","Outcome","710","right",1,"right","pie23.png",0,"f0.png","f0.png",17
"882","7",1,"L","T1Trial","Outcome","745","left",1,"left","pie0.png",0,"f0.png","f5.png",18
"883","7",1,"L","T1Trial","Outcome","830","right",1,"right","pie23.png",1,"f0.png","f0.png",19
"884","7",1,"L","T1Trial","Outcome","801","right",1,"right","pie23.png",1,"f0.png","f0.png",20
"885","7",1,"L","T1Trial","Outcome","1013","left",1,"left","pie23.png",1,"f0.png","f0.png",21
"886","7",1,"L","T1Trial","Outcome","831","right",1,"right","pie13.png",1,"f3.png","f4.png",22
"887","7",1,"L","T1Trial","Outcome","768","left",1,"left","pie13.png",1,"f3.png","f4.png",23
"888","7",1,"L","T1Trial","Outcome","767","right",1,"right","pie13.png",0,"f3.png","f7.png",24
"889","7",1,"L","T1Trial","Outcome","573","right",1,"right","pie13.png",0,"f3.png","f7.png",25
"890","7",1,"L","T1Trial","Outcome","919","left",1,"left","pie0.png",0,"f0.png","f5.png",26
"891","7",1,"L","T1Trial","Outcome","1028","left",1,"left","pie23.png",1,"f0.png","f0.png",27
"892","7",1,"L","T1Trial","Outcome","830","left",1,"left","pie0.png",0,"f0.png","f5.png",28
"893","7",1,"L","T1Trial","Outcome","827","right",1,"right","pie0.png",0,"f0.png","f5.png",29
"894","7",1,"L","T1Trial","Outcome","688","left",1,"left","pie0.png",0,"f0.png","f5.png",30
"895","7",1,"L","T1Trial","Outcome","746","right",1,"right","pie0.png",0,"f0.png","f5.png",31
"896","7",1,"L","T1Trial","Outcome","665","right",1,"right","pie13.png",0,"f3.png","f7.png",32
"897","7",1,"L","T1Trial","Outcome","784","left",1,"left","pie23.png",0,"f0.png","f0.png",33
"898","7",1,"L","T1Trial","Outcome","839","left",1,"left","pie13.png",1,"f3.png","f4.png",34
"899","7",1,"L","T1Trial","Outcome","824","right",1,"right","pie23.png",0,"f0.png","f0.png",35
"900","7",1,"L","T1Trial","Outcome","651","right",1,"right","pie13.png",0,"f3.png","f7.png",36
"901","7",1,"L","T1Trial","Outcome","731","left",1,"left","pie13.png",1,"f3.png","f4.png",37
"902","7",1,"L","T1Trial","Outcome","837","left",1,"left","pie0.png",0,"f0.png","f5.png",38
"903","7",1,"L","T1Trial","Outcome","634","left",1,"left","pie23.png",0,"f0.png","f0.png",39
"904","7",1,"L","T1Trial","Outcome","1214","right",1,"right","pie0.png",0,"f0.png","f5.png",40
"905","7",1,"L","T1Trial","Outcome","834","left",1,"left","pie23.png",1,"f0.png","f0.png",41
"906","7",1,"L","T1Trial","Outcome","776","right",1,"right","pie0.png",0,"f0.png","f5.png",42
"907","7",1,"L","T1Trial","Outcome","671","right",1,"right","pie13.png",0,"f3.png","f7.png",43
"908","7",1,"L","T1Trial","Outcome","640","left",1,"left","pie13.png",1,"f3.png","f4.png",44
"909","7",1,"L","T1Trial","Outcome","805","left",1,"left","pie23.png",1,"f0.png","f0.png",45
"910","7",1,"L","T1Trial","Outcome","1018","right",1,"right","pie23.png",0,"f0.png","f0.png",46
"911","7",1,"L","T1Trial","Outcome","819","right",1,"right","pie13.png",0,"f3.png","f7.png",47
"912","7",1,"L","T1Trial","Outcome","845","left",1,"left","pie13.png",0,"f3.png","f7.png",48
"913","7",1,"L","T1Trial","Outcome","800","right",1,"right","pie0.png",0,"f0.png","f5.png",49
"914","7",1,"L","T1Trial","Outcome","660","left",1,"left","pie23.png",0,"f0.png","f0.png",50
"915","7",1,"L","T1Trial","Outcome","846","left",1,"left","pie0.png",0,"f0.png","f5.png",51
"916","7",1,"L","T1Trial","Outcome","1034","left",1,"left","pie13.png",0,"f3.png","f7.png",52
"917","7",1,"L","T1Trial","Outcome","874","right",1,"right","pie0.png",0,"f0.png","f5.png",53
"918","7",1,"L","T1Trial","Outcome","852","right",1,"right","pie0.png",0,"f0.png","f5.png",54
"919","7",1,"L","T1Trial","Outcome","792","left",1,"left","pie13.png",1,"f3.png","f4.png",55
"920","7",1,"L","T1Trial","Outcome","908","right",1,"right","pie0.png",0,"f0.png","f5.png",56
"921","7",1,"L","T1Trial","Outcome","711","left",1,"left","pie23.png",1,"f0.png","f0.png",57
"922","7",1,"L","T1Trial","Outcome","775","right",1,"right","pie23.png",1,"f0.png","f0.png",58
"923","7",1,"L","T1Trial","Outcome","812","left",1,"left","pie0.png",0,"f0.png","f5.png",59
"924","7",1,"L","T1Trial","Outcome","734","left",1,"left","pie23.png",1,"f0.png","f0.png",60
"925","7",1,"L","T1Trial","Outcome","766","right",1,"right","pie23.png",1,"f0.png","f0.png",61
"926","7",1,"L","T1Trial","Outcome","871","left",1,"left","pie0.png",0,"f0.png","f5.png",62
"927","7",1,"L","T1Trial","Outcome","837","left",1,"left","pie13.png",0,"f3.png","f7.png",63
"928","7",1,"L","T1Trial","Outcome","647","left",1,"left","pie0.png",0,"f0.png","f5.png",64
"929","7",1,"L","T1Trial","Outcome","727","right",1,"right","pie13.png",1,"f3.png","f4.png",65
"930","7",1,"L","T1Trial","Outcome","710","right",1,"right","pie23.png",1,"f0.png","f0.png",66
"931","7",1,"L","T1Trial","Outcome","675","right",1,"right","pie23.png",1,"f0.png","f0.png",67
"932","7",1,"L","T1Trial","Outcome","726","right",1,"right","pie13.png",0,"f3.png","f7.png",68
"933","7",1,"L","T1Trial","Outcome","609","left",1,"left","pie0.png",0,"f0.png","f5.png",69
"934","7",1,"L","T1Trial","Outcome","825","left",1,"left","pie23.png",1,"f0.png","f0.png",70
"935","7",1,"L","T1Trial","Outcome","817","left",1,"left","pie23.png",1,"f0.png","f0.png",71
"936","7",1,"L","T1Trial","Outcome","704","left",1,"left","pie0.png",0,"f0.png","f5.png",72
"937","7",1,"H","T1Trial","Outcome","733","right",1,"right","pie1.png",1,"f2.png","f6.png",73
"938","7",1,"H","T1Trial","Outcome","779","right",1,"right","pie1.png",1,"f2.png","f6.png",74
"939","7",1,"H","T1Trial","Outcome","765","left",1,"left","pie23.png",0,"f0.png","f0.png",75
"940","7",1,"H","T1Trial","Outcome","832","left",1,"left","pie23.png",0,"f0.png","f0.png",76
"941","7",1,"H","T1Trial","Outcome","953","right",1,"right","pie1.png",1,"f2.png","f6.png",77
"942","7",1,"H","T1Trial","Outcome","804","right",1,"right","pie13.png",0,"f1.png","f7.png",78
"943","7",1,"H","T1Trial","Outcome","772","left",1,"left","pie1.png",1,"f2.png","f6.png",79
"944","7",1,"H","T1Trial","Outcome","870","right",1,"right","pie1.png",1,"f2.png","f6.png",80
"945","7",1,"H","T1Trial","Outcome","815","right",1,"right","pie1.png",1,"f2.png","f6.png",81
"946","7",1,"H","T1Trial","Outcome","626","left",1,"left","pie13.png",0,"f1.png","f7.png",82
"947","7",1,"H","T1Trial","Outcome","744","left",1,"left","pie13.png",1,"f1.png","f4.png",83
"948","7",1,"H","T1Trial","Outcome","705","left",1,"left","pie13.png",1,"f1.png","f4.png",84
"949","7",1,"H","T1Trial","Outcome","735","right",1,"right","pie1.png",1,"f2.png","f6.png",85
"950","7",1,"H","T1Trial","Outcome","727","left",1,"left","pie1.png",1,"f2.png","f6.png",86
"951","7",1,"H","T1Trial","Outcome","637","right",1,"right","pie1.png",1,"f2.png","f6.png",87
"952","7",1,"H","T1Trial","Outcome","604","left",1,"left","pie13.png",1,"f1.png","f4.png",88
"953","7",1,"H","T1Trial","Outcome","720","left",1,"left","pie23.png",0,"f0.png","f0.png",89
"954","7",1,"H","T1Trial","Outcome","711","left",1,"left","pie1.png",1,"f2.png","f6.png",90
"955","7",1,"H","T1Trial","Outcome","829","right",1,"right","pie1.png",1,"f2.png","f6.png",91
"956","7",1,"H","T1Trial","Outcome","792","left",1,"left","pie13.png",1,"f1.png","f4.png",92
"957","7",1,"H","T1Trial","Outcome","642","left",1,"left","pie23.png",0,"f0.png","f0.png",93
"958","7",1,"H","T1Trial","Outcome","639","left",1,"left","pie23.png",0,"f0.png","f0.png",94
"959","7",1,"H","T1Trial","Outcome","814","right",1,"right","pie13.png",0,"f1.png","f7.png",95
"960","7",1,"H","T1Trial","Outcome","575","right",1,"right","pie23.png",1,"f0.png","f0.png",96
"961","7",1,"H","T1Trial","Outcome","669","left",1,"left","pie1.png",1,"f2.png","f6.png",97
"962","7",1,"H","T1Trial","Outcome","829","left",1,"left","pie1.png",1,"f2.png","f6.png",98
"963","7",1,"H","T1Trial","Outcome","600","right",1,"right","pie23.png",1,"f0.png","f0.png",99
"964","7",1,"H","T1Trial","Outcome","549","right",1,"right","pie1.png",1,"f2.png","f6.png",100
"965","7",1,"H","T1Trial","Outcome","502","left",1,"left","pie23.png",1,"f0.png","f0.png",101
"966","7",1,"H","T1Trial","Outcome","609","right",1,"right","pie23.png",1,"f0.png","f0.png",102
"967","7",1,"H","T1Trial","Outcome","786","right",1,"right","pie13.png",0,"f1.png","f7.png",103
"968","7",1,"H","T1Trial","Outcome","627","right",1,"right","pie1.png",1,"f2.png","f6.png",104
"969","7",1,"H","T1Trial","Outcome","683","left",1,"left","pie13.png",0,"f1.png","f7.png",105
"970","7",1,"H","T1Trial","Outcome","565","left",1,"left","pie23.png",0,"f0.png","f0.png",106
"971","7",1,"H","T1Trial","Outcome","832","right",1,"right","pie13.png",0,"f1.png","f7.png",107
"972","7",1,"H","T1Trial","Outcome","634","left",1,"left","pie23.png",1,"f0.png","f0.png",108
"973","7",1,"H","T1Trial","Outcome","708","left",1,"left","pie13.png",0,"f1.png","f7.png",109
"974","7",1,"H","T1Trial","Outcome","683","right",1,"right","pie1.png",1,"f2.png","f6.png",110
"975","7",1,"H","T1Trial","Outcome","704","right",1,"right","pie13.png",0,"f1.png","f7.png",111
"976","7",1,"H","T1Trial","Outcome","719","right",1,"right","pie13.png",0,"f1.png","f7.png",112
"977","7",1,"H","T1Trial","Outcome","644","right",1,"right","pie1.png",1,"f2.png","f6.png",113
"978","7",1,"H","T1Trial","Outcome","677","left",1,"left","pie23.png",1,"f0.png","f0.png",114
"979","7",1,"H","T1Trial","Outcome","956","left",1,"left","pie23.png",0,"f0.png","f0.png",115
"980","7",1,"H","T1Trial","Outcome","812","left",1,"left","pie13.png",0,"f1.png","f7.png",116
"981","7",1,"H","T1Trial","Outcome","854","left",1,"left","pie23.png",1,"f0.png","f0.png",117
"982","7",1,"H","T1Trial","Outcome","760","left",1,"left","pie13.png",0,"f1.png","f7.png",118
"983","7",1,"H","T1Trial","Outcome","828","left",1,"left","pie1.png",1,"f2.png","f6.png",119
"984","7",1,"H","T1Trial","Outcome","814","right",1,"right","pie13.png",0,"f1.png","f7.png",120
"985","7",1,"H","T1Trial","Outcome","631","right",1,"right","pie13.png",0,"f1.png","f7.png",121
"986","7",1,"H","T1Trial","Outcome","651","left",1,"left","pie23.png",1,"f0.png","f0.png",122
"987","7",1,"H","T1Trial","Outcome","762","left",1,"left","pie23.png",1,"f0.png","f0.png",123
"988","7",1,"H","T1Trial","Outcome","690","left",1,"left","pie1.png",1,"f2.png","f6.png",124
"989","7",1,"H","T1Trial","Outcome","686","left",1,"left","pie1.png",1,"f2.png","f6.png",125
"990","7",1,"H","T1Trial","Outcome","796","left",1,"left","pie23.png",1,"f0.png","f0.png",126
"991","7",1,"H","T1Trial","Outcome","861","left",1,"left","pie1.png",1,"f2.png","f6.png",127
"992","7",1,"H","T1Trial","Outcome","645","left",1,"left","pie13.png",1,"f1.png","f4.png",128
"993","7",1,"H","T1Trial","Outcome","581","right",1,"right","pie23.png",1,"f0.png","f0.png",129
"994","7",1,"H","T1Trial","Outcome","710","right",1,"right","pie13.png",0,"f1.png","f7.png",130
"995","7",1,"H","T1Trial","Outcome","710","left",1,"left","pie13.png",1,"f1.png","f4.png",131
"996","7",1,"H","T1Trial","Outcome","614","right",1,"right","pie1.png",1,"f2.png","f6.png",132
"997","7",1,"H","T1Trial","Outcome","678","right",1,"right","pie1.png",1,"f2.png","f6.png",133
"998","7",1,"H","T1Trial","Outcome","582","right",1,"right","pie23.png",1,"f0.png","f0.png",134
"999","7",1,"H","T1Trial","Outcome","853","left",1,"left","pie23.png",1,"f0.png","f0.png",135
"1000","7",1,"H","T1Trial","Outcome","991","left",1,"left","pie13.png",0,"f1.png","f7.png",136
"1001","7",1,"H","T1Trial","Outcome","625","left",1,"left","pie13.png",1,"f1.png","f4.png",137
"1002","7",1,"H","T1Trial","Outcome","564","right",1,"right","pie23.png",1,"f0.png","f0.png",138
"1003","7",1,"H","T1Trial","Outcome","852","left",1,"left","pie23.png",0,"f0.png","f0.png",139
"1004","7",1,"H","T1Trial","Outcome","610","right",1,"right","pie23.png",1,"f0.png","f0.png",140
"1005","7",1,"H","T1Trial","Outcome","799","right",1,"right","pie13.png",1,"f1.png","f4.png",141
"1006","7",1,"H","T1Trial","Outcome","661","right",1,"right","pie13.png",0,"f1.png","f7.png",142
"1007","7",1,"H","T1Trial","Outcome","523","left",1,"left","pie1.png",1,"f2.png","f6.png",143
"1008","7",1,"H","T1Trial","Outcome","846","right",1,"right","pie23.png",1,"f0.png","f0.png",144
"1009","8",1,"H","T1Trial","Outcome","403.5","left",1,"left","pie13.png",1,"f3.png","f7.png",1
"1010","8",1,"H","T1Trial","Outcome","407.9","left",1,"left","pie23.png",1,"f0.png","f0.png",2
"1011","8",1,"H","T1Trial","Outcome","592.5","right",1,"right","pie23.png",0,"f0.png","f0.png",3
"1012","8",1,"H","T1Trial","Outcome","418.1","right",1,"right","pie1.png",1,"f2.png","f5.png",4
"1013","8",1,"H","T1Trial","Outcome","729.2","left",1,"left","pie13.png",0,"f3.png","f4.png",5
"1014","8",1,"H","T1Trial","Outcome","349.7","right",1,"right","pie23.png",1,"f0.png","f0.png",6
"1015","8",1,"H","T1Trial","Outcome","403.7","right",1,"right","pie1.png",1,"f2.png","f5.png",7
"1016","8",1,"H","T1Trial","Outcome","368.9","left",1,"left","pie1.png",1,"f2.png","f5.png",8
"1017","8",1,"H","T1Trial","Outcome","549.3","left",1,"left","pie23.png",0,"f0.png","f0.png",9
"1018","8",1,"H","T1Trial","Outcome","432.9","left",1,"left","pie1.png",1,"f2.png","f5.png",10
"1019","8",1,"H","T1Trial","Outcome","379.5","right",1,"right","pie1.png",1,"f2.png","f5.png",11
"1020","8",1,"H","T1Trial","Outcome","385.2","left",1,"left","pie1.png",1,"f2.png","f5.png",12
"1021","8",1,"H","T1Trial","Outcome","349.6","right",1,"right","pie23.png",1,"f0.png","f0.png",13
"1022","8",1,"H","T1Trial","Outcome","391.2","right",1,"right","pie23.png",1,"f0.png","f0.png",14
"1023","8",1,"H","T1Trial","Outcome","583.9","left",1,"left","pie13.png",0,"f3.png","f4.png",15
"1024","8",1,"H","T1Trial","Outcome","605.9","left",1,"left","pie13.png",0,"f3.png","f4.png",16
"1025","8",1,"H","T1Trial","Outcome","431.9","left",1,"left","pie13.png",1,"f3.png","f7.png",17
"1026","8",1,"H","T1Trial","Outcome","392.3","left",1,"left","pie23.png",1,"f0.png","f0.png",18
"1027","8",1,"H","T1Trial","Outcome","551.6","right",1,"right","pie13.png",0,"f3.png","f4.png",19
"1028","8",1,"H","T1Trial","Outcome","397.4","right",1,"right","pie13.png",0,"f3.png","f4.png",20
"1029","8",1,"H","T1Trial","Outcome","333.2","left",1,"left","pie1.png",1,"f2.png","f5.png",21
"1030","8",1,"H","T1Trial","Outcome","573.6","left",1,"left","pie13.png",0,"f3.png","f4.png",22
"1031","8",1,"H","T1Trial","Outcome","501.3","right",1,"right","pie1.png",1,"f2.png","f5.png",23
"1032","8",1,"H","T1Trial","Outcome","426.7","left",1,"left","pie1.png",1,"f2.png","f5.png",24
"1033","8",1,"H","T1Trial","Outcome","490.1","right",1,"right","pie23.png",0,"f0.png","f0.png",25
"1034","8",1,"H","T1Trial","Outcome","425.6","left",1,"left","pie1.png",1,"f2.png","f5.png",26
"1035","8",1,"H","T1Trial","Outcome","553.4","left",1,"left","pie23.png",0,"f0.png","f0.png",27
"1036","8",1,"H","T1Trial","Outcome","389.6","left",1,"left","pie23.png",1,"f0.png","f0.png",28
"1037","8",1,"H","T1Trial","Outcome","527.2","right",1,"right","pie23.png",0,"f0.png","f0.png",29
"1038","8",1,"H","T1Trial","Outcome","370.5","right",1,"right","pie23.png",1,"f0.png","f0.png",30
"1039","8",1,"H","T1Trial","Outcome","533.2","right",1,"right","pie23.png",1,"f0.png","f0.png",31
"1040","8",1,"H","T1Trial","Outcome","395.7","right",1,"right","pie1.png",1,"f2.png","f5.png",32
"1041","8",1,"H","T1Trial","Outcome","470.2","right",1,"right","pie1.png",1,"f2.png","f5.png",33
"1042","8",1,"H","T1Trial","Outcome","440.9","right",1,"right","pie1.png",1,"f2.png","f5.png",34
"1043","8",1,"H","T1Trial","Outcome","582","right",1,"right","pie13.png",0,"f3.png","f4.png",35
"1044","8",1,"H","T1Trial","Outcome","375","right",1,"right","pie1.png",1,"f2.png","f5.png",36
"1045","8",1,"H","T1Trial","Outcome","492.2","right",1,"right","pie13.png",0,"f3.png","f4.png",37
"1046","8",1,"H","T1Trial","Outcome","291.6","right",1,"right","pie23.png",1,"f0.png","f0.png",38
"1047","8",1,"H","T1Trial","Outcome","300.4","right",1,"right","pie13.png",1,"f3.png","f7.png",39
"1048","8",1,"H","T1Trial","Outcome","464.6","left",1,"left","pie1.png",1,"f2.png","f5.png",40
"1049","8",1,"H","T1Trial","Outcome","749","left",1,"left","pie23.png",0,"f0.png","f0.png",41
"1050","8",1,"H","T1Trial","Outcome","540.6","right",1,"right","pie13.png",0,"f3.png","f4.png",42
"1051","8",1,"H","T1Trial","Outcome","493.5","left",1,"left","pie13.png",0,"f3.png","f4.png",43
"1052","8",1,"H","T1Trial","Outcome","550.3","left",1,"left","pie13.png",1,"f3.png","f7.png",44
"1053","8",1,"H","T1Trial","Outcome","421.7","left",1,"left","pie23.png",1,"f0.png","f0.png",45
